idiom,submission,category,rating,likes,dislikes,reports,idiom_indices,idiom_words,lemmas,words
başa geçmek,Baş başa olunca zamanın nasıl geçtiğini anlamıyoruz,nonidiom,1.0,4,0,0,"[1, 5]","['başa', 'geçtiğini']","['baş', 'baş', 'olmak', 'zaman', 'nasıl', 'geçmek', 'anlamak']","['Baş', 'başa', 'olunca', 'zamanın', 'nasıl', 'geçtiğini', 'anlamıyoruz']"
başa geçmek,Buradan geçerken dikkatli ol sonra  başın ağrımasın.,nonidiom,1.0,2,0,0,"[5, 1]","['başın', 'geçerken']","['bura', 'geçmek', 'dikkat', 'olmak', 'sonra', 'baş', 'Ağrı', '.']","['Buradan', 'geçerken', 'dikkatli', 'ol', 'sonra', 'başın', 'ağrımasın', '.']"
başa geçmek,Çaktırmadan sıranın başına geçtim,nonidiom,1.0,3,0,0,"[2, 3]","['başına', 'geçtim']","['çaktırmadan', 'sıra', 'baş', 'geçmek']","['Çaktırmadan', 'sıranın', 'başına', 'geçtim']"
başa geçmek,"Sıranın başına geçen, tüm takımı yönlendirir!",nonidiom,1.0,4,0,0,"[1, 2]","['başına', 'geçen']","['sıra', 'baş', 'geçmek', ',', 'tüm', 'takı', 'yön', '!']","['Sıranın', 'başına', 'geçen', ',', 'tüm', 'takımı', 'yönlendirir', '!']"
başa geçmek,Otur da anlat başından geçenleri.,nonidiom,0.6666666666666666,2,1,0,"[3, 4]","['başından', 'geçenleri']","['oturmak', 'da', 'anlamak', 'baş', 'geçmek', '.']","['Otur', 'da', 'anlat', 'başından', 'geçenleri', '.']"
başa geçmek,Boyu kısa olduğu için her seferinde sıranın başına o geçiyor,nonidiom,1.0,4,0,0,"[7, 9]","['başına', 'geçiyor']","['boy', 'kısmak', 'olmak', 'için', 'her', 'seferî', 'sıra', 'baş', 'o', 'geçmek']","['Boyu', 'kısa', 'olduğu', 'için', 'her', 'seferinde', 'sıranın', 'başına', 'o', 'geçiyor']"
başa geçmek,Yolda yürürken başıma güneş geçti.,nonidiom,1.0,2,0,0,"[2, 4]","['başıma', 'geçti']","['yol', 'yürümek', 'baş', 'güneş', 'geçmek', '.']","['Yolda', 'yürürken', 'başıma', 'güneş', 'geçti', '.']"
başa geçmek,Bu yollardan geçerken başına neler geldi!,nonidiom,1.0,4,0,0,"[3, 2]","['başına', 'geçerken']","['bu', 'yol', 'geçmek', 'baş', 'Ne', 'gelmek', '!']","['Bu', 'yollardan', 'geçerken', 'başına', 'neler', 'geldi', '!']"
başa geçmek,Boyu kısa olanların sıranın başına geçmesi gerektiğini duyurdum,nonidiom,1.0,4,0,0,"[4, 5]","['başına', 'geçmesi']","['boy', 'kısmak', 'olmak', 'sıra', 'baş', 'geçmek', 'gerekmek', 'duyurmak']","['Boyu', 'kısa', 'olanların', 'sıranın', 'başına', 'geçmesi', 'gerektiğini', 'duyurdum']"
başa geçmek,"Başa geçmek diye bir deyim var, hiç duydun mu?",nonidiom,0.3333333333333333,1,2,0,"[0, 1]","['Başa', 'geçmek']","['baş', 'geçmek', 'demek', 'bir', 'deyim', 'var', ',', 'hiç', 'duymak', 'Mu', '?']","['Başa', 'geçmek', 'diye', 'bir', 'deyim', 'var', ',', 'hiç', 'duydun', 'mu', '?']"
başa geçmek,Acele et sıranın başına geçmeliyiz!,nonidiom,1.0,3,0,0,"[3, 4]","['başına', 'geçmeliyiz']","['acele', 'et', 'sıra', 'baş', 'geçmek', '!']","['Acele', 'et', 'sıranın', 'başına', 'geçmeliyiz', '!']"
başa geçmek,Er geç baş başa verecek değil miyiz?,nonidiom,0.75,3,0,1,"[2, 1]","['baş', 'geç']","['ermek', 'geçmek', 'baş', 'baş', 'verecek', 'değmek', 'mi', '?']","['Er', 'geç', 'baş', 'başa', 'verecek', 'değil', 'miyiz', '?']"
başa geçmek,Bu hafta okul sırasının başına Ayşe geçti,nonidiom,1.0,3,0,0,"[4, 6]","['başına', 'geçti']","['bu', 'hafta', 'okul', 'sıra', 'baş', 'Ayşe', 'geçmek']","['Bu', 'hafta', 'okul', 'sırasının', 'başına', 'Ayşe', 'geçti']"
başa geçmek,"Başından geçenlere mi üzüleyim, bugün ki hayatının güzelliğine mi sevineyim bilemedim.",nonidiom,1.0,4,0,0,"[0, 1]","['Başından', 'geçenlere']","['baş', 'geçmek', 'mi', 'üzülmek', ',', 'bugün', 'ki', 'hayat', 'güzel', 'mi', 'sevinmek', 'bilmek', '.']","['Başından', 'geçenlere', 'mi', 'üzüleyim', ',', 'bugün', 'ki', 'hayatının', 'güzelliğine', 'mi', 'sevineyim', 'bilemedim', '.']"
başa geçmek,Teknenin baş tarafına geçmek için yürürken ayağı takılan denizci suya düşünce paniğe neden oldu.,nonidiom,1.0,4,0,0,"[1, 3]","['baş', 'geçmek']","['tekne', 'baş', 'taraf', 'geçmek', 'için', 'yürümek', 'Ayağ', 'takı', 'deniz', 'su', 'düşmek', 'panik', 'Ne', 'olmak', '.']","['Teknenin', 'baş', 'tarafına', 'geçmek', 'için', 'yürürken', 'ayağı', 'takılan', 'denizci', 'suya', 'düşünce', 'paniğe', 'neden', 'oldu', '.']"
başa geçmek,Saat 12'yi geçince baş başa kalırız.,nonidiom,1.0,4,0,0,"[3, 2]","['baş', 'geçince']","['saat', '12yi', 'geçmek', 'baş', 'baş', 'kalmak', '.']","['Saat', ""12'yi"", 'geçince', 'baş', 'başa', 'kalırız', '.']"
başa geçmek,Baş ağrım bir türlü geçmiyor ya.,nonidiom,1.0,2,0,0,"[0, 4]","['Baş', 'geçmiyor']","['baş', 'Ağrı', 'bir', 'tür', 'geçmek', 'ya', '.']","['Baş', 'ağrım', 'bir', 'türlü', 'geçmiyor', 'ya', '.']"
başa geçmek,Üretimin başına geçebilecek en son kişi o!,nonidiom,0.75,3,1,0,"[1, 2]","['başına', 'geçebilecek']","['üretim', 'baş', 'geçmek', 'en', 'son', 'kişi', 'o', '!']","['Üretimin', 'başına', 'geçebilecek', 'en', 'son', 'kişi', 'o', '!']"
başa geçmek,Başından neler geçmiş meğer!,nonidiom,1.0,4,0,0,"[0, 2]","['Başından', 'geçmiş']","['baş', 'Ne', 'geçmek', 'meğer', '!']","['Başından', 'neler', 'geçmiş', 'meğer', '!']"
başa geçmek,Bu ailenin başından geçenler roman olur,nonidiom,1.0,3,0,0,"[2, 3]","['başından', 'geçenler']","['bu', 'aile', 'baş', 'geçmek', 'roman', 'olur']","['Bu', 'ailenin', 'başından', 'geçenler', 'roman', 'olur']"
başa geçmek,Senin başından geçenleri başkası ile kıyaslama,nonidiom,1.0,3,0,0,"[1, 2]","['başından', 'geçenleri']","['Se', 'baş', 'geçmek', 'başka', 'ile', 'kıyaslamak']","['Senin', 'başından', 'geçenleri', 'başkası', 'ile', 'kıyaslama']"
başa geçmek,"Uçak, ülkeyi bir baştan bir başa geçmek için İstanbul'dan havalandı.",nonidiom,1.0,3,0,0,"[6, 7]","['başa', 'geçmek']","['uçak', ',', 'ülke', 'bir', 'baş', 'bir', 'baş', 'geçmek', 'için', 'İstanbul', 'hava', '.']","['Uçak', ',', 'ülkeyi', 'bir', 'baştan', 'bir', 'başa', 'geçmek', 'için', ""İstanbul'dan"", 'havalandı', '.']"
başa geçmek,Başa geçemedim bugünkü sıralamada :(,nonidiom,1.0,2,0,0,"[0, 1]","['Başa', 'geçemedim']","['baş', 'geçmek', 'bugün', 'sıralamak', ':', '(']","['Başa', 'geçemedim', 'bugünkü', 'sıralamada', ':', '(']"
başa geçmek,Masa başına geçince iyi oldu.,nonidiom,1.0,3,0,0,"[1, 2]","['başına', 'geçince']","['masa', 'baş', 'geçmek', 'iyi', 'olmak', '.']","['Masa', 'başına', 'geçince', 'iyi', 'oldu', '.']"
başa geçmek,Sıranın başına geçme cürretinde nasıl bulunursun?,nonidiom,1.0,4,0,0,"[1, 2]","['başına', 'geçme']","['sıra', 'baş', 'geçmek', 'cürretinde', 'nasıl', 'bulmak', '?']","['Sıranın', 'başına', 'geçme', 'cürretinde', 'nasıl', 'bulunursun', '?']"
başa geçmek,Umarım birgün sende sıranın başına geçebilirsin,nonidiom,1.0,4,0,0,"[4, 5]","['başına', 'geçebilirsin']","['Umar', 'birgün', 'sen', 'sıra', 'baş', 'geçmek']","['Umarım', 'birgün', 'sende', 'sıranın', 'başına', 'geçebilirsin']"
defterden silmek,Bak bunu tekrarlarsan seni defterden silerim.,idiom,0.75,3,1,0,"[4, 5]","['defterden', 'silerim']","['bakmak', 'bun', 'tekrarlamak', 'sen', 'defter', 'silmek', '.']","['Bak', 'bunu', 'tekrarlarsan', 'seni', 'defterden', 'silerim', '.']"
defterden silmek,onun adı defterimden silinenlerden.,idiom,1.0,5,0,0,"[2, 3]","['defterimden', 'silinenlerden']","['onmak', 'ad', 'defter', 'silmek', '.']","['onun', 'adı', 'defterimden', 'silinenlerden', '.']"
defterden silmek,onu defterimden silsem de izi kaldı,idiom,0.5,2,2,0,"[1, 2]","['defterimden', 'silsem']","['on', 'defter', 'silmek', 'de', 'iz', 'kalmak']","['onu', 'defterimden', 'silsem', 'de', 'izi', 'kaldı']"
defterden silmek,Şu yaptıklarımdan sonra beni defterinden silersin zannettim.,idiom,0.75,3,1,0,"[4, 5]","['defterinden', 'silersin']","['şu', 'yapmak', 'sonra', 'ben', 'defter', 'silmek', 'zannetmek', '.']","['Şu', 'yaptıklarımdan', 'sonra', 'beni', 'defterinden', 'silersin', 'zannettim', '.']"
defterden silmek,Yaptığı yanlıştan sonra onu defterden sildim.,idiom,1.0,5,0,0,"[4, 5]","['defterden', 'sildim']","['yapmak', 'yanlış', 'sonra', 'on', 'defter', 'silmek', '.']","['Yaptığı', 'yanlıştan', 'sonra', 'onu', 'defterden', 'sildim', '.']"
defterden silmek,bizim raconumuzda defterden silinmez direkt üzeri kazınır,idiom,1.0,3,0,0,"[2, 3]","['defterden', 'silinmez']","['biz', 'racon', 'defter', 'silmek', 'direkt', 'Üzer', 'kazınmak']","['bizim', 'raconumuzda', 'defterden', 'silinmez', 'direkt', 'üzeri', 'kazınır']"
defterden silmek,adını defterimden sildiğinden haberi dahi yok,idiom,0.25,1,3,0,"[1, 2]","['defterimden', 'sildiğinden']","['ad', 'defter', 'silmek', 'haber', 'Dahi', 'yok']","['adını', 'defterimden', 'sildiğinden', 'haberi', 'dahi', 'yok']"
defterden silmek,"Duydum ki beni defterden silmişsin, başka bir yâr başka bir dosta meyletmişsin.",idiom,0.75,3,1,0,"[3, 4]","['defterden', 'silmişsin']","['duymak', 'ki', 'ben', 'defter', 'silmek', ',', 'başka', 'bir', 'yâr', 'başka', 'bir', 'dost', 'meyletmek', '.']","['Duydum', 'ki', 'beni', 'defterden', 'silmişsin', ',', 'başka', 'bir', 'yâr', 'başka', 'bir', 'dosta', 'meyletmişsin', '.']"
defterden silmek,Uzun zamandır haber alamadığıma göre beni defterinden sildiğini söyleyebilirim.,idiom,0.75,3,1,0,"[6, 7]","['defterinden', 'sildiğini']","['uzun', 'zaman', 'haber', 'almak', 'görmek', 'ben', 'defter', 'silmek', 'söylemek', '.']","['Uzun', 'zamandır', 'haber', 'alamadığıma', 'göre', 'beni', 'defterinden', 'sildiğini', 'söyleyebilirim', '.']"
defterden silmek,Şunu da yapti ya onu artık defterden silerim.,idiom,0.75,3,1,0,"[6, 7]","['defterden', 'silerim']","['şu', 'da', 'yapti', 'ya', 'on', 'artık', 'defter', 'silmek', '.']","['Şunu', 'da', 'yapti', 'ya', 'onu', 'artık', 'defterden', 'silerim', '.']"
defterden silmek,Bunca kötü niyetli davranışından sonra onu defterden silmekten başka yapacak birşey kalmadı.,idiom,1.0,5,0,0,"[6, 7]","['defterden', 'silmekten']","['bun', 'kötü', 'niyet', 'davranış', 'sonra', 'on', 'defter', 'silmek', 'başka', 'yapmak', 'birşey', 'kalmak', '.']","['Bunca', 'kötü', 'niyetli', 'davranışından', 'sonra', 'onu', 'defterden', 'silmekten', 'başka', 'yapacak', 'birşey', 'kalmadı', '.']"
defterden silmek,Defterden artık sil şu çocuğu ya!,idiom,0.6,3,2,0,"[0, 2]","['Defterden', 'sil']","['defter', 'artık', 'silmek', 'şu', 'çocuk', 'ya', '!']","['Defterden', 'artık', 'sil', 'şu', 'çocuğu', 'ya', '!']"
defterden silmek,Uzun bir süre defterden silmiş bizi.,idiom,0.8,4,1,0,"[3, 4]","['defterden', 'silmiş']","['uzun', 'bir', 'süre', 'defter', 'silmek', 'biz', '.']","['Uzun', 'bir', 'süre', 'defterden', 'silmiş', 'bizi', '.']"
defterden silmek,Seni defterden silmem için mi uğraşıyorsun?,idiom,0.75,3,1,0,"[1, 2]","['defterden', 'silmem']","['sen', 'defter', 'silmek', 'için', 'mi', 'uğraşmak', '?']","['Seni', 'defterden', 'silmem', 'için', 'mi', 'uğraşıyorsun', '?']"
defterden silmek,Silmiş yâr beni defterinden.,idiom,0.5,2,2,0,"[3, 0]","['defterinden', 'Silmiş']","['silmek', 'yâr', 'ben', 'defter', '.']","['Silmiş', 'yâr', 'beni', 'defterinden', '.']"
defterden silmek,öyle kolay silemiyorum defterimden,idiom,1.0,2,0,0,"[3, 2]","['defterimden', 'silemiyorum']","['Ö', 'kolay', 'silmek', 'defter']","['öyle', 'kolay', 'silemiyorum', 'defterimden']"
defterden silmek,Defterden birini silmek için büyük bir olay yaşamak gerekir mi?,idiom,0.8,4,1,0,"[0, 2]","['Defterden', 'silmek']","['defter', 'bir', 'silmek', 'için', 'Büyük', 'bir', 'olay', 'yaşamak', 'gerekmek', 'mi', '?']","['Defterden', 'birini', 'silmek', 'için', 'büyük', 'bir', 'olay', 'yaşamak', 'gerekir', 'mi', '?']"
defterden silmek,"Sildim herkesi defterden, uğraşmak nafile artık.",idiom,0.6666666666666666,2,1,0,"[2, 0]","['defterden', 'Sildim']","['silmek', 'herkes', 'defter', ',', 'uğraşmak', 'Nafile', 'artık', '.']","['Sildim', 'herkesi', 'defterden', ',', 'uğraşmak', 'nafile', 'artık', '.']"
defterden silmek,onun artık benim hayatımda yeri yok sildim defterimden,idiom,1.0,5,0,0,"[7, 6]","['defterimden', 'sildim']","['onmak', 'artık', 'ben', 'hayat', 'yer', 'yok', 'silmek', 'defter']","['onun', 'artık', 'benim', 'hayatımda', 'yeri', 'yok', 'sildim', 'defterimden']"
defterden silmek,Sildim seni defterden!,idiom,0.5,2,2,0,"[2, 0]","['defterden', 'Sildim']","['silmek', 'sen', 'defter', '!']","['Sildim', 'seni', 'defterden', '!']"
defterden silmek,Seni çoktan defterimden silmiştim çünkü unutulanlar silinmelidir.,idiom,1.0,4,0,0,"[2, 3]","['defterimden', 'silmiştim']","['sen', 'çok', 'defter', 'silmek', 'Çünk', 'unutmak', 'silmek', '.']","['Seni', 'çoktan', 'defterimden', 'silmiştim', 'çünkü', 'unutulanlar', 'silinmelidir', '.']"
defterden silmek,Beni tek kalemde defterden silemezsin.,idiom,0.75,3,1,0,"[3, 4]","['defterden', 'silemezsin']","['ben', 'tek', 'Kale', 'defter', 'silmek', '.']","['Beni', 'tek', 'kalemde', 'defterden', 'silemezsin', '.']"
defterden silmek,Verdiği sözleri hiç bir zaman tutmayan arkadaşını defterden sildi.,idiom,0.75,3,1,0,"[7, 8]","['defterden', 'sildi']","['vermek', 'söz', 'hiç', 'bir', 'zaman', 'tutmak', 'arkadaş', 'defter', 'silmek', '.']","['Verdiği', 'sözleri', 'hiç', 'bir', 'zaman', 'tutmayan', 'arkadaşını', 'defterden', 'sildi', '.']"
defterden silmek,defterden bizi silmeden iyi düşün taşın,idiom,1.0,4,0,0,"[0, 2]","['defterden', 'silmeden']","['defter', 'biz', 'silmek', 'iyi', 'düş', 'taş']","['defterden', 'bizi', 'silmeden', 'iyi', 'düşün', 'taşın']"
defterden silmek,"Sil defterden şu adamı artık, daha ne kadar çekeceksin bu yaptıklarını?",idiom,0.75,3,1,0,"[1, 0]","['defterden', 'Sil']","['silmek', 'defter', 'şu', 'adamı', 'artık', ',', 'daha', 'ne', 'Kadar', 'çekecek', 'bu', 'yapmak', '?']","['Sil', 'defterden', 'şu', 'adamı', 'artık', ',', 'daha', 'ne', 'kadar', 'çekeceksin', 'bu', 'yaptıklarını', '?']"
defterden silmek,öyle kolay silmeden defterinden bir düşün olur mu?,idiom,1.0,2,0,0,"[3, 2]","['defterinden', 'silmeden']","['Ö', 'kolay', 'silmek', 'defter', 'bir', 'düş', 'Olur', 'Mu', '?']","['öyle', 'kolay', 'silmeden', 'defterinden', 'bir', 'düşün', 'olur', 'mu', '?']"
defterden silmek,gönül defterim adını sildiklerimle dolu,idiom,0.2,1,4,0,"[1, 3]","['defterim', 'sildiklerimle']","['gönül', 'defter', 'ad', 'silmek', 'dolu']","['gönül', 'defterim', 'adını', 'sildiklerimle', 'dolu']"
defterden silmek,Eski arkadasi zor gününde aramayinca onu defterden sildi.,idiom,1.0,5,0,0,"[6, 7]","['defterden', 'sildi']","['eskimek', 'arkadasi', 'zor', 'günü', 'aramayinca', 'on', 'defter', 'silmek', '.']","['Eski', 'arkadasi', 'zor', 'gününde', 'aramayinca', 'onu', 'defterden', 'sildi', '.']"
defterden silmek,defterinden silmişti falat kalbinden atamıyordu bu ismi,idiom,0.8,4,1,0,"[0, 1]","['defterinden', 'silmişti']","['defter', 'silmek', 'falat', 'kalbî', 'atmak', 'bu', 'isim']","['defterinden', 'silmişti', 'falat', 'kalbinden', 'atamıyordu', 'bu', 'ismi']"
defterden silmek,defterinden beni silmek öyle kolay mı sandın,idiom,1.0,2,0,0,"[0, 2]","['defterinden', 'silmek']","['defter', 'ben', 'silmek', 'Ö', 'kolay', 'mı', 'Sand']","['defterinden', 'beni', 'silmek', 'öyle', 'kolay', 'mı', 'sandın']"
defterden silmek,Hayatınızda defterden silebileceğiniz birkaç dostunuz da olmalı.,idiom,0.5,2,2,0,"[1, 2]","['defterden', 'silebileceğiniz']","['hayat', 'defter', 'silmek', 'birkaç', 'dost', 'da', 'olmak', '.']","['Hayatınızda', 'defterden', 'silebileceğiniz', 'birkaç', 'dostunuz', 'da', 'olmalı', '.']"
defterden silmek,Bana attığı kazıktan sonra onu defterden sildim.,idiom,1.0,4,0,0,"[5, 6]","['defterden', 'sildim']","['banmak', 'atmak', 'kazık', 'sonra', 'on', 'defter', 'silmek', '.']","['Bana', 'attığı', 'kazıktan', 'sonra', 'onu', 'defterden', 'sildim', '.']"
defterden silmek,Onu o kadar seviyorum ki bu yaptığıyla defterden mi sileyim ne yapayım sen söyle.,idiom,0.8,4,1,0,"[7, 9]","['defterden', 'sileyim']","['on', 'o', 'Kadar', 'sevmek', 'ki', 'bu', 'yapmak', 'defter', 'mi', 'silmek', 'ne', 'yapay', 'sen', 'Sö', '.']","['Onu', 'o', 'kadar', 'seviyorum', 'ki', 'bu', 'yaptığıyla', 'defterden', 'mi', 'sileyim', 'ne', 'yapayım', 'sen', 'söyle', '.']"
defterden silmek,defterden silmek yetmez aklında da sileceksin,idiom,1.0,3,0,0,"[0, 1]","['defterden', 'silmek']","['defter', 'silmek', 'yetmek', 'akıl', 'da', 'silecek']","['defterden', 'silmek', 'yetmez', 'aklında', 'da', 'sileceksin']"
defterden silmek,"Çok ayıp etmiş, onu defterden silsen yeridir.",idiom,0.75,3,1,0,"[5, 6]","['defterden', 'silsen']","['çok', 'ayıp', 'etmek', ',', 'on', 'defter', 'silmek', 'yeridir', '.']","['Çok', 'ayıp', 'etmiş', ',', 'onu', 'defterden', 'silsen', 'yeridir', '.']"
defterden silmek,adımı defterinden silmezsen yazık olur,idiom,1.0,2,0,0,"[1, 2]","['defterinden', 'silmezsen']","['ad', 'defter', 'silmek', 'yazık', 'Olur']","['adımı', 'defterinden', 'silmezsen', 'yazık', 'olur']"
defterden silmek,"Unutma beni, dediğimiz kim varsa ilk bizi sildi malasef akıl defterinden.",idiom,0.8,4,1,0,"[11, 8]","['defterinden', 'sildi']","['unutmak', 'ben', ',', 'demek', 'kim', 'var', 'ilk', 'biz', 'silmek', 'malasef', 'akıl', 'defter', '.']","['Unutma', 'beni', ',', 'dediğimiz', 'kim', 'varsa', 'ilk', 'bizi', 'sildi', 'malasef', 'akıl', 'defterinden', '.']"
defterden silmek,onu defterden silmek bu kadar zor olmamalı,idiom,1.0,5,0,0,"[1, 2]","['defterden', 'silmek']","['on', 'defter', 'silmek', 'bu', 'Kadar', 'zor', 'olmak']","['onu', 'defterden', 'silmek', 'bu', 'kadar', 'zor', 'olmamalı']"
defterden silmek,Ailenin sana sürekli yalanlı söylediğini öğrenirsen; defterden aileni silebilir misin?,idiom,0.75,3,1,0,"[7, 9]","['defterden', 'silebilir']","['aile', 'san', 'sürek', 'yalan', 'söylemek', 'öğrenmek', ';', 'defter', 'aile', 'silmek', 'mi', '?']","['Ailenin', 'sana', 'sürekli', 'yalanlı', 'söylediğini', 'öğrenirsen', ';', 'defterden', 'aileni', 'silebilir', 'misin', '?']"
defterden silmek,Defterden sildim demekle olmuyor.,idiom,0.8,4,1,0,"[0, 1]","['Defterden', 'sildim']","['defter', 'silmek', 'demek', 'olmak', '.']","['Defterden', 'sildim', 'demekle', 'olmuyor', '.']"
defterden silmek,Biraz daha üstüme gelsin silerim adını defterden!,idiom,0.5,2,2,0,"[6, 4]","['defterden', 'silerim']","['biraz', 'daha', 'üst', 'gelmek', 'silmek', 'ad', 'defter', '!']","['Biraz', 'daha', 'üstüme', 'gelsin', 'silerim', 'adını', 'defterden', '!']"
defterden silmek,Defterden dostunu silmek kalbinde büyük bir iz bırakıyor.,idiom,1.0,4,0,0,"[0, 2]","['Defterden', 'silmek']","['defter', 'dost', 'silmek', 'kalbî', 'Büyük', 'bir', 'iz', 'bırakmak', '.']","['Defterden', 'dostunu', 'silmek', 'kalbinde', 'büyük', 'bir', 'iz', 'bırakıyor', '.']"
defterden silmek,Dedim eğer bana bir yanlış yaparsanız sizi defterden silmem üç saniyemi alır.,idiom,0.75,3,1,0,"[7, 8]","['defterden', 'silmem']","['demek', 'eğer', 'banmak', 'bir', 'yanlış', 'yapmak', 'siz', 'defter', 'silmek', 'üç', 'saniye', 'almak', '.']","['Dedim', 'eğer', 'bana', 'bir', 'yanlış', 'yaparsanız', 'sizi', 'defterden', 'silmem', 'üç', 'saniyemi', 'alır', '.']"
defterden silmek,"defterinden silmek, hayatından cıkarma anlamındayken; defterini dürmek; hesap sormak anlamındadır",idiom,1.0,3,0,0,"[0, 1]","['defterinden', 'silmek']","['defter', 'silmek', ',', 'hayat', 'cıkarma', 'anlam', ';', 'defter', 'dürmek', ';', 'hesap', 'sormak', 'anlam']","['defterinden', 'silmek', ',', 'hayatından', 'cıkarma', 'anlamındayken', ';', 'defterini', 'dürmek', ';', 'hesap', 'sormak', 'anlamındadır']"
defterden silmek,Sen beni her ne kadar defterden silsen de ben hep yanında olacağım.,idiom,1.0,4,0,0,"[5, 6]","['defterden', 'silsen']","['sen', 'ben', 'her', 'ne', 'Kadar', 'defter', 'silmek', 'de', 'ben', 'hep', 'yanında', 'olmak', '.']","['Sen', 'beni', 'her', 'ne', 'kadar', 'defterden', 'silsen', 'de', 'ben', 'hep', 'yanında', 'olacağım', '.']"
defterden silmek,'defterimden adı silinmek üzerine yazılmış biri daha' diye düşündüm,idiom,0.6,3,2,0,"[0, 2]","[""'defterimden"", 'silinmek']","['defter', 'ad', 'silmek', 'üzerine', 'yazmak', 'bir', 'daha', '', 'diye', 'düşün']","[""'defterimden"", 'adı', 'silinmek', 'üzerine', 'yazılmış', 'biri', 'daha', ""'"", 'diye', 'düşündüm']"
defterden silmek,Bana yanlış yaparsan seni de defterden silerim.,idiom,0.75,3,1,0,"[5, 6]","['defterden', 'silerim']","['banmak', 'yanlış', 'yapmak', 'sen', 'de', 'defter', 'silmek', '.']","['Bana', 'yanlış', 'yaparsan', 'seni', 'de', 'defterden', 'silerim', '.']"
defterden silmek,defterimden sildiğim cok insan var,idiom,1.0,2,0,0,"[0, 1]","['defterimden', 'sildiğim']","['defter', 'silmek', 'cok', 'insan', 'var']","['defterimden', 'sildiğim', 'cok', 'insan', 'var']"
defterden silmek,Dilerim bir gün defterinden beni de silersin!,idiom,0.75,3,1,0,"[3, 6]","['defterinden', 'silersin']","['dilemek', 'bir', 'gün', 'defter', 'ben', 'de', 'silmek', '!']","['Dilerim', 'bir', 'gün', 'defterinden', 'beni', 'de', 'silersin', '!']"
defterden silmek,Kavgadan sonra herkes birbirini defterden sildi.,idiom,0.75,3,1,0,"[4, 5]","['defterden', 'sildi']","['kavga', 'sonra', 'herkes', 'birbiri', 'defter', 'silmek', '.']","['Kavgadan', 'sonra', 'herkes', 'birbirini', 'defterden', 'sildi', '.']"
